VolumeID,DSC (points) single output,DSC (bboxes) single output,DSC (mixed) single output,DSC (points) Ch:0,DSC (points) Ch:1,DSC (points) Ch:2,DSC (boxes) Ch:0,DSC (boxes) Ch:1,DSC (boxes) Ch:2,DSC (combined) Ch:0,DSC (combined) Ch:1,DSC (combined) Ch:2
1.3.6.1.4.1.14519.5.2.1.6279.6001.106719103982792863757268101375,0.09791167410047187,0.8615878107679892,0.8530250237800087,0.4667459717241542,0.009170809034352224,0.002884554089940895,0.8835630118067579,0.8860955328009872,0.8839839474855922,0.8846002363362347,0.8823306848501077,0.8704792446338002
1.3.6.1.4.1.14519.5.2.1.6279.6001.107109359065300889765026303943,0.007047115431745449,0.8794133054081286,0.8834199431431101,0.05567287390235897,0.003729854414044289,0.0010132351678287916,0.8288718930072315,0.7914584280820272,0.7860696518380509,0.8061366807037952,0.7680776015131934,0.7569444445499374
1.3.6.1.4.1.14519.5.2.1.6279.6001.107351566259572521472765997306,0.03362081173401649,0.8733191790740766,0.8509763617932552,0.8008519703931289,0.012090890155512405,0.001361819248954245,0.8493771236133895,0.8272827284628352,0.8094725513353364,0.8402234638656721,0.8191721134867406,0.7991543342503654
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,0.004536004559522396,0.8571428578231293,0.8205128212798597,0.007540474615912712,0.0015770888338835364,0.0003869155267417572,0.8161530288882539,0.7464114834962569,0.7346553354724689,0.7623762378590334,0.6958073151687713,0.6805918192510079
1.3.6.1.4.1.14519.5.2.1.6279.6001.108231420525711026834210228428,0.00966632081782354,0.8838383841317212,0.8613138689505745,0.03048599427283995,0.00872238172899481,0.0021065325127634514,0.884462151445568,0.8823038397820101,0.859753675065652,0.8852878465307941,0.8527437821347241,0.8236179015330508
1.3.6.1.4.1.14519.5.2.1.6279.6001.109002525524522225658609808059,0.08313506247844128,0.8878326996330997,0.8695354411745765,0.8870547350620962,0.013054669513571593,0.003711634048633415,0.9211242067447307,0.9044247788033519,0.8932874355020278,0.9158036920685261,0.8940252944203989,0.884843353139355
1.3.6.1.4.1.14519.5.2.1.6279.6001.110678335949765929063942738609,0.157513287170936,0.888228812346657,0.8757368545213046,0.008769766258084087,0.002515169624591166,0.0005033171763269434,0.8105263162880887,0.790000000525,0.7703703709373572,0.7880299257156361,0.7600950124463302,0.7407407413408779
1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987,0.0020950187660035285,0.8034682086604965,0.7688022290562612,0.011976944419044204,0.002560015085222117,0.0005879022008450862,0.9262536875331749,0.8857938721844182,0.8919667593020312,0.9154518952902277,0.8602150541392068,0.8601583117146219
1.3.6.1.4.1.14519.5.2.1.6279.6001.111258527162678142285870245028,0.008969742913393934,0.8826907301547618,0.8574757282106891,0.02550564543696648,0.002612023582583655,0.0004961742780734995,0.8361581925532254,0.7968750005289713,0.8105263162880887,0.8301886797029955,0.8000000005063291,0.7703703709373572
1.3.6.1.4.1.14519.5.2.1.6279.6001.111496024928645603833332252962,0.005337451576815021,0.8875878221456817,0.8720271802128797,0.024033956285539167,0.009172574863585876,0.001112770059846834,0.8402366867056476,0.7934186475440244,0.782764811880135,0.8022181149681735,0.7414965990790874,0.7159277508769659
1.3.6.1.4.1.14519.5.2.1.6279.6001.112740418331256326754121315800,0.15747173973561157,0.9460897247959582,0.9389543294094254,0.03079305014357534,0.0022028966501602696,0.0005763763149472496,0.8900255757288349,0.8794326243985044,0.8820754719762371,0.8866995076682278,0.870370370670439,0.8761467892748926
1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,0.0061320524201338746,0.8652482270372351,0.8475000000953125,0.010773282319201981,0.0028335747276173797,0.0003858554006885678,0.778761062925836,0.7125506084512121,0.7213114765520021,0.7426160348412826,0.6795366807739897,0.7011952203139633
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,0.004742693485444742,0.8891235481635443,0.8166666668364196,0.009753678321216904,0.0027140951070269734,0.0006843841899592726,0.8888888891759977,0.8655256727004262,0.8691358027922573,0.8762376240687187,0.8290398130467451,0.8232558143645213
1.3.6.1.4.1.14519.5.2.1.6279.6001.114195693932194925962391697338,0.8513119537862626,0.932907348457165,0.9211356469364806,0.010865091817809487,0.0017461703375813808,0.00047000512910814747,0.8354430384954334,0.7833827899602884,0.7764705888927336,0.8048780493753718,0.7542857149877551,0.7193460498110462
1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343,0.010310461677595181,0.8581038469922001,0.8457260556445466,0.835937500064087,0.026949254341070098,0.004637831878584753,0.8999151824003753,0.8818443804521019,0.8716079384886156,0.8941176471033119,0.8772504092155277,0.8662930344810676
